Generaci�n,Fitness Promedio,Fitness M�ximo
729,-8216.169267309851,63097.06004029612
730,-3027.059973234844,63097.06004029612
731,-1810.9509773337118,63097.06004029612
732,-3603.436083863302,63097.06004029612
733,-4513.082248648208,59448.65872136715
734,-7458.231997998762,59448.65872136715
735,-4533.139096254459,59448.65872136715
736,-5923.441008253659,59448.65872136715
737,-6293.0398773240595,59448.65872136715
738,-6202.137858662912,59448.65872136715
739,-1635.4111059927204,59448.65872136715
740,-2837.231381701668,59448.65872136715
741,-3874.0438399651016,61455.58332793028
742,-2668.6524116316764,62528.72645829575
743,-4005.225594417116,62528.72645829575
744,-1842.5921464551586,62528.72645829575
745,-4358.690079721743,62528.72645829575
746,-2770.4941787734965,62528.72645829575
747,684.8316657068497,62528.72645829575
748,-7206.044302255176,58514.1410923947
749,-4076.856718245898,62638.39723907267
750,-5233.8976119304525,62638.39723907267
751,-3835.9628643701485,62638.39723907267
752,-6297.853132268337,62638.39723907267
753,-4684.068494701999,62638.39723907267
754,-5321.6241089449795,62638.39723907267
755,-3893.2466534404566,62638.39723907267
756,-5283.376169709982,62638.39723907267
757,-5339.362312648802,62638.39723907267
758,-2140.987397014654,62638.39723907267
759,-7548.0200298100135,62638.39723907267
760,-2952.042174526394,62638.39723907267
761,521.3055512058618,62638.39723907267
762,-5360.836466247541,62638.39723907267
763,2986.671863124096,62671.14540151656
764,-3776.2432829468567,62671.14540151656
765,-4913.668395397364,62671.14540151656
766,-5996.61401905675,62671.14540151656
767,-3392.6507908977624,62671.14540151656
768,-7110.822217718908,56716.173843318116
769,-1274.0514238808,56716.173843318116
770,-4624.425019343556,61870.30761760638
771,-4527.500869814435,62437.36464143286
772,-4407.383739217361,62437.36464143286
773,-3257.5359811233498,62635.13018742912
774,-5962.575378959677,62635.13018742912
775,-6682.780149090919,62670.29993725478
776,-3817.6136591996255,62670.29993725478
777,-806.1260252599737,62670.29993725478
778,12.098224571813217,62670.29993725478
779,-8702.743578133186,47767.33910027032
780,-3124.571811771562,55747.78751665593
781,-4874.839917515038,55747.78751665593
782,-5506.904682973666,56236.53034044765
783,-1696.7458508091856,61549.56428294968
784,-3622.594408928558,61549.56428294968
785,-3969.5943447290792,61549.56428294968
786,-4369.527488879809,61549.56428294968
787,-3949.1157743648027,61549.56428294968
788,-3366.4499365995757,61688.410353149964
789,-7534.658426550574,61688.410353149964
790,-8414.82208345596,57013.88745876164
791,-3537.1828839054947,57013.88745876164
792,-338.86174584785937,57013.88745876164
793,-4419.329547429916,57013.88745876164
794,-4091.0569440348318,57013.88745876164
795,-5863.982905932157,57013.88745876164
796,-5768.350659688257,57013.88745876164
797,-5584.381676754572,60044.49613529638
798,-427.8271427120567,60137.938512226145
799,-5580.882114590689,60137.938512226145
800,-7710.0820378229855,56386.98153998359
801,-4557.806952468348,56386.98153998359
802,-1302.4161297532482,56386.98153998359
803,-4646.911887373087,56386.98153998359
804,-5487.854918637192,58846.785617615526
805,-4166.758801395727,58934.99347271474
806,-3541.455915224345,58934.99347271474
807,-1788.7636868659833,59584.55373144991
808,-4969.7675552209,60334.250567846146
809,-5407.246638616509,60334.250567846146
810,-3040.580015919486,60334.250567846146
811,-6275.692587654195,55860.61233649137
812,-3368.125923349906,55860.61233649137
813,-6919.388162860106,55406.59076476741
814,-2019.9402513558061,59414.02857587954
815,-6207.75714717727,55237.21287528661
816,-3539.294879044716,55237.21287528661
817,-354.51473110115364,55237.21287528661
818,-7396.190432488769,55237.21287528661
819,-1688.320700064141,59321.106393663744
820,-6028.099294123855,59321.106393663744
821,-3099.0459667910714,59357.02974748567
822,-3188.866472666442,59357.02974748567
823,-3188.7028964265605,59357.02974748567
824,-6889.0993362680865,59309.190237394236
825,-2891.2316136202453,59309.190237394236
826,-2726.186202373762,59309.190237394236
827,-4874.908490770952,55347.31570757544
828,-3163.9065153419756,59273.26168571283
829,-6996.266778555091,59273.26168571283
830,-7951.446033582859,55933.40922059677
831,-3197.215895127718,55933.40922059677
832,-4376.751137752338,55933.40922059677
833,-2886.1915321213132,59563.793221572036
834,-4683.202412417695,59563.793221572036
835,-4528.283080781918,59563.793221572036
836,-7503.1434880569195,59563.793221572036
837,-3782.5087688346316,59563.793221572036
838,-1743.3275036104812,59563.793221572036
839,-5288.104157322604,59563.793221572036
840,-1457.729646223739,59563.793221572036
841,-4553.551410435865,59563.793221572036
842,-1233.8332976634717,59889.333956372684
843,-8339.425995295413,59889.333956372684
844,-5949.122743222483,59889.333956372684
845,-2630.1370348351747,59889.333956372684
846,-4512.1961925922515,61512.13363799048
847,-5021.404376547078,61512.13363799048
848,-5277.559532299798,61512.13363799048
849,-8254.826008829501,61512.13363799048
850,-3296.2372700213937,61512.13363799048
851,-6932.75550904561,59913.655802875226
852,-4007.7414383608393,59913.655802875226
853,-1417.6662273803327,60190.66893203423
854,-1995.0368560507372,61472.611892231995
855,-6351.289547757438,61472.611892231995
856,-7573.129328816112,52161.089977015756
857,-7227.673514894308,53041.71638169136
858,-1842.879105526073,53041.71638169136
859,-5593.7735242098715,53041.71638169136
860,-6930.099261716717,53041.71638169136
861,-2739.5581162704457,55953.218431342786
862,-2511.808139496665,55953.218431342786
863,-2528.371729183064,55953.218431342786
864,-1350.0857665412093,61821.551933848226
865,-2806.073407367717,62016.552724596
866,-4593.943845829129,62016.552724596
867,-4432.527864880881,62016.552724596
868,-4745.152846238073,62016.552724596
869,-5620.707349239983,61861.34093631959
870,-2883.953236647391,61861.34093631959
871,-1837.8907495358853,61861.34093631959
872,2283.4093899181808,61861.34093631959
873,-2650.272724232769,61861.34093631959
874,-1723.7232694353463,61861.34093631959
875,-434.2234319900215,61861.34093631959
876,1396.6408688502063,61932.532412446155
877,-3629.4168920823086,61932.532412446155
878,-3065.506991437976,61932.532412446155
879,-2773.985747196827,61932.532412446155
880,-3815.935337523396,61932.532412446155
881,-6084.526832922447,61983.54408413481
882,-2027.8933995287282,61983.54408413481
883,-3358.683894463033,61533.44623004924
884,-3502.5901110335126,62120.122751277035
885,-6315.259891757173,62120.122751277035
886,-554.3877488042139,62120.122751277035
887,-5579.315076831618,60663.90159909777
888,1137.945066570492,60663.90159909777
889,-3354.176212502636,60663.90159909777
890,-5281.975007985803,61294.64580608144
891,-3664.595840038729,61294.64580608144
892,-6421.264891869482,56898.16143262231
893,-2663.5547667738783,56898.16143262231
894,-688.3533063163425,56898.16143262231
895,-4582.39239678058,56898.16143262231
896,-4210.894630219607,57970.29925532555
897,151.60636677621204,57970.29925532555
898,910.4528794404912,59440.78274925076
899,-2997.3290775356104,59440.78274925076
900,-5275.614293619978,59440.78274925076
901,-7157.387715083815,59440.78274925076
902,-5542.542144709806,59440.78274925076
903,-386.2888032466032,59440.78274925076
904,-4972.863637911258,61020.78274925076
905,-2474.191975720766,61020.78274925076
906,-2732.328367164595,61020.78274925076
907,-5988.5338370105055,61020.78274925076
908,-4719.609936930791,61020.78274925076
909,-3760.1927474076015,61730.7340144406
910,-3757.136417844574,61772.38659589317
911,-4778.140708648457,61772.38659589317
912,-327.69970863821675,61772.38659589317
913,-2062.033155102193,62843.08933649001
914,-1743.5913202083477,62843.08933649001
915,-5465.924211148532,62843.08933649001
916,-2510.6689101966253,62843.08933649001
917,-2959.193626622372,62867.45257015557
918,-3474.7481520998494,62867.45257015557
919,-4907.275875235937,62867.45257015557
920,-1720.100431110384,63168.8927571299
921,-3729.760969425509,63168.8927571299
922,-5392.30151678243,57605.64273012288
923,-6416.989250589264,57605.64273012288
924,-813.1973260457215,58850.04229271083
925,-7796.252404994726,58850.04229271083
926,-2043.4466327532477,59521.61787911357
927,-5012.738736321156,63518.084153575604
928,5294.8695510166635,63518.084153575604
929,-2323.0831494769677,63518.084153575604
930,-3806.5746497616183,63518.084153575604
931,-1117.2029295360792,63518.084153575604
932,-1783.1809235843532,63518.084153575604
933,-5989.743110411042,63518.084153575604
934,-3711.6846909096453,63518.084153575604
935,-3521.3870243942583,63518.084153575604
936,-5284.2224631250965,63518.084153575604
937,-2708.555973153182,63518.084153575604
938,-1746.8498168444432,63595.46510595656
939,-4440.651842431238,63595.46510595656
940,-7649.441194146724,63595.46510595656
941,-4782.623040356362,63595.46510595656
942,-4693.960691409408,63595.46510595656
943,-5285.066802717479,63595.46510595656
944,-3460.298097008237,63595.46510595656
945,-4607.006775135922,63595.46510595656
946,-4728.902144117303,63595.46510595656
947,-4239.665332474347,63650.4160816362
948,-4255.813775377568,63650.4160816362
949,-3039.892610311071,63650.4160816362
950,-4971.872040366183,63650.4160816362
951,-2736.136160586782,63650.4160816362
952,-4611.980082027147,63650.4160816362
953,-4949.862670677974,63650.4160816362
954,-3708.4305530830793,63650.4160816362
955,-3660.7027029105484,63650.4160816362
956,-5169.426511815167,63650.4160816362
957,-3280.7257637198936,63279.30992543342
958,-1626.6959140600914,63279.30992543342
959,-3470.086634495116,63279.30992543342
960,-1733.4561804780449,63279.30992543342
961,-817.9513729366588,63279.30992543342
962,-6629.796236216741,63279.30992543342
963,-5006.821309419306,63279.30992543342
964,-7101.061003500611,63279.30992543342
965,-4520.759862732379,63279.30992543342
966,-3508.249514953981,63580.97163719175
967,-3155.580089182146,63580.97163719175
968,-6928.152821143024,57243.58264782266
969,-7054.6057954028265,57243.58264782266
970,-2696.615435115436,60038.46061136933
971,-4521.650209234847,60038.46061136933
972,-4206.494033481881,61105.88364294646
973,-5456.443434803949,61105.88364294646
974,-460.87612832935054,61111.585739396425
975,-3759.475214728064,61229.560055924434
976,-4925.948802466361,61229.560055924434
977,-6057.639529195762,61229.560055924434
978,-5063.235631640369,61273.09534488195
979,-5446.792789184736,61471.45688227795
980,-4894.817988791192,61471.45688227795
981,-3837.7161775259337,62226.450759623694
982,-3471.8053920695666,62226.450759623694
983,-1462.347231569179,62226.450759623694
984,-916.0603330924258,62550.50682510567
985,-6045.174044078201,62550.50682510567
986,-3632.4502716890966,62550.50682510567
987,-3641.9527720607493,62737.37477988723
988,-2140.2728115395344,62737.37477988723
989,567.7827368162932,62737.37477988723
990,-5795.502878113129,62737.37477988723
991,-3132.176528261699,62737.37477988723
992,-4621.948475772904,60991.47665580666
993,-9180.777455036927,57095.24868697191
994,-1935.3492716064027,57095.24868697191
995,-5325.679249732223,62925.07118607038
996,-1262.830887565325,62925.07118607038
997,-4919.941017944381,62925.07118607038
998,310.0932706127535,62925.07118607038
999,-5554.882932187451,62925.07118607038
