Generaci�n,Fitness Promedio,Fitness M�ximo
781,35969.19790437448,64415.297944592
782,37773.001961166476,64415.297944592
783,37254.3680193747,64415.297944592
784,31041.644093451825,64415.297944592
785,36640.62508966218,64415.297944592
786,37480.568525093055,64415.297944592
787,33883.65659336574,64415.297944592
788,35732.01581249382,64415.297944592
789,34762.63625237295,64415.297944592
790,32661.790749815962,64415.297944592
791,36595.565479347206,64415.297944592
792,35971.07069129625,64415.297944592
793,38891.11422100392,64415.297944592
794,35161.56908572688,64415.297944592
795,32828.95922700705,64415.297944592
796,34495.59885201236,64415.297944592
797,30652.690726266886,64415.297944592
798,35336.05187629683,64415.297944592
799,31808.522549070574,64415.297944592
800,36367.69117103072,64415.297944592
801,35767.580406019486,64415.297944592
802,33755.75157333767,64415.297944592
803,33673.01575313217,64415.297944592
804,34917.63952140222,64415.297944592
805,33110.08257218935,64415.297944592
806,39764.368728966205,64415.297944592
807,38962.03598827115,64415.297944592
808,35301.41420167313,64415.297944592
809,38357.60510841751,64415.297944592
810,33384.42616917077,64415.297944592
811,34772.08408517084,64415.297944592
812,34605.972319604494,64415.297944592
813,36140.73199864275,64415.297944592
814,31353.298450626295,64415.297944592
815,32778.27057120799,64415.297944592
816,36091.09526038075,64415.297944592
817,36203.99206571169,64415.297944592
818,35690.629240139766,64415.297944592
819,33926.4102333525,64415.297944592
820,34612.35400892259,64415.297944592
821,31973.07006360301,64415.297944592
822,33396.75658497681,64415.297944592
823,36002.02371751247,64415.297944592
824,33020.5644500611,64415.297944592
825,29462.50776043198,64415.297944592
826,33374.41356282146,64415.297944592
827,29552.576497761285,64415.297944592
828,38661.96412342974,64415.297944592
829,34478.30636637626,64415.297944592
830,34702.86407212281,64415.297944592
831,32112.2186334099,64415.297944592
832,32963.36027175136,64415.297944592
833,34933.78064731837,64415.297944592
834,35864.04076497263,64415.297944592
835,35562.63959628762,64415.297944592
836,33482.30103405864,64415.297944592
837,33471.485999008626,64415.297944592
838,33652.427607163416,64415.297944592
839,32473.93534266413,64415.297944592
840,35097.68521543642,64415.297944592
841,33857.78925478554,64415.297944592
842,35767.84325739525,64415.297944592
843,33854.258718900026,64415.297944592
844,35064.08154581613,64415.297944592
845,30777.692204960225,64415.297944592
846,32819.91759877436,64415.297944592
847,33149.889784382525,64415.297944592
848,36926.566319682075,64415.297944592
849,39368.980289122825,64415.297944592
850,33235.85748280731,64415.297944592
851,34818.90725871322,64415.297944592
852,34484.0494557147,64415.297944592
853,33352.657671814275,64415.297944592
854,34781.580509818166,64415.297944592
855,34961.641581380485,64415.297944592
856,37158.22493774336,64415.297944592
857,34677.52470617226,64415.297944592
858,32464.089903568183,64415.297944592
859,35243.31999655874,64415.297944592
860,37148.374429460186,64415.297944592
861,27157.023186674403,64415.297944592
862,35990.6874325713,64415.297944592
863,31936.383655357313,64415.297944592
864,33558.65347180625,64415.297944592
865,34517.82590363702,64415.297944592
866,34585.75949132889,64415.297944592
867,32527.469321243374,64415.297944592
868,34880.11801286851,64422.462482798655
869,37792.043624246966,64422.462482798655
870,36512.66989237119,64422.462482798655
871,31275.98388167,64422.462482798655
872,36771.61178424916,64422.462482798655
873,35374.337252752164,64422.462482798655
874,33153.32141934569,64422.462482798655
875,32553.3984936426,64422.462482798655
876,33712.47969181455,64422.462482798655
877,33400.79993303997,64422.462482798655
878,39400.35627485592,64422.462482798655
879,31697.5927076313,64422.462482798655
880,33563.1782740228,64422.462482798655
881,35562.22603334899,64422.462482798655
882,37755.6814382311,64422.462482798655
883,33343.31872382294,64422.462482798655
884,37052.50441124395,64422.462482798655
885,32968.187826822825,64422.462482798655
886,32144.141989979315,64422.462482798655
887,33477.232248831075,64422.462482798655
888,29699.58569025306,64422.462482798655
889,36554.01664615478,64422.462482798655
890,33594.259522191795,64422.462482798655
891,37255.08326250625,64422.462482798655
892,35458.907304227636,64422.462482798655
893,34491.628588100255,64422.462482798655
894,38021.20023903547,64422.462482798655
895,30391.027209416952,64422.462482798655
896,35839.23042293323,64422.462482798655
897,35219.938291496794,64422.462482798655
898,32831.9888324344,64422.462482798655
899,35305.71450153199,64422.462482798655
900,36952.55909512911,64422.462482798655
901,34939.40348653754,64422.462482798655
902,34517.29729041221,64433.87780756729
903,32473.268351174374,64433.87780756729
904,30788.33048768521,64433.87780756729
905,35297.03359300086,64433.87780756729
906,34452.00784345558,64433.87780756729
907,36184.49844296178,64433.87780756729
908,28580.804289625816,64433.87780756729
909,31501.60986725273,64433.87780756729
910,35203.03095590459,64433.87780756729
911,32510.809121870676,64433.87780756729
912,35504.073251360154,64433.87780756729
913,34133.685582048645,64433.87780756729
914,33094.42305198486,64433.87780756729
915,33031.01879138377,64433.87780756729
916,32688.231235969062,64433.87780756729
917,36373.112735219576,64433.87780756729
918,34304.313926945106,64448.548876655834
919,33412.538743660734,64448.548876655834
920,33889.704795899575,64448.548876655834
921,35222.8166316879,64448.548876655834
922,32855.33921612378,64448.548876655834
923,34377.97154954294,64448.548876655834
924,30735.94644687885,64448.548876655834
925,34602.82698046868,64448.548876655834
926,38313.66349756694,64448.548876655834
927,35682.16299149869,64448.548876655834
928,31958.13922556318,64448.548876655834
929,32410.326869930377,64448.548876655834
930,37376.873121838114,64448.548876655834
931,34539.71008791722,64448.548876655834
932,33323.68608097333,64448.548876655834
933,33392.257966974394,64448.548876655834
934,35136.137965391696,64448.548876655834
935,31664.51032619649,64448.548876655834
936,32449.337008610164,64448.548876655834
937,33711.837202020906,64448.548876655834
938,28226.766284388777,64448.548876655834
939,33203.014487288456,64448.548876655834
940,34009.68922693792,64448.548876655834
941,35578.28881232738,64448.548876655834
942,32244.961925321924,64448.548876655834
943,34225.217414808,64448.548876655834
944,35988.58430062574,64448.548876655834
945,37791.98885026508,64448.548876655834
946,33863.58824741919,64448.548876655834
947,34310.09307960691,64448.548876655834
948,33653.275538323425,64448.548876655834
949,35964.476963523826,64448.548876655834
950,34286.643875471535,64448.548876655834
951,37733.70766620773,64448.548876655834
952,34704.17567390043,64448.548876655834
953,29019.29133163588,64448.548876655834
954,36561.875634765674,64448.548876655834
955,33872.33614842424,64448.548876655834
956,38422.75953998723,64448.548876655834
957,35692.05725039979,64448.548876655834
958,37863.10893622393,64448.548876655834
959,31687.351905044,64448.548876655834
960,36502.102385624,64448.548876655834
961,32255.832046635518,64448.548876655834
962,35755.97852165487,64448.548876655834
963,33189.91957520692,64448.548876655834
964,37750.88536332604,64448.548876655834
965,32478.251353794945,64448.548876655834
966,33185.322025551446,64448.548876655834
967,35708.97018426353,64448.548876655834
968,34143.93950061713,64448.548876655834
969,36892.24659754893,64448.548876655834
970,32303.788008804095,64448.548876655834
971,33401.106556507344,64448.548876655834
972,32178.306881504635,64448.548876655834
973,32498.297114749763,64448.548876655834
974,35519.20929133323,64448.548876655834
975,34400.72337144673,64448.548876655834
976,29244.475459547564,64448.548876655834
977,32293.189297991594,64448.548876655834
978,31940.142682669328,64448.548876655834
979,33619.43960951456,64448.548876655834
980,34173.887035988104,64452.26782416725
981,36112.93593289985,64452.26782416725
982,34433.14813917498,64452.26782416725
983,29571.874305957095,64452.26782416725
984,36663.939118243376,64452.26782416725
985,39206.971248858594,64452.26782416725
986,32121.375759751474,64452.26782416725
987,34446.71399227818,64452.26782416725
988,35398.41508766905,64452.26782416725
989,34039.636222772904,64452.26782416725
990,35362.64428798374,64452.26782416725
991,31215.487978437843,64452.26782416725
992,35390.36522021037,64452.26782416725
993,36742.28372290826,64452.26782416725
994,38304.64538508907,64452.26782416725
995,35472.169317081585,64452.26782416725
996,36646.124439693136,64452.26782416725
997,35472.220838948364,64452.26782416725
998,31326.664782769374,64452.26782416725
999,32515.81581033378,64452.26782416725
