Generaci�n,Fitness Promedio,Fitness M�ximo
732,-7200.361226035013,42543.323693114886
733,-5063.055021082661,39177.30936691662
734,-4586.111638332788,38009.523230671926
735,-6751.939977014051,40853.04328805132
736,-6369.716215347182,39484.92060256459
737,-5548.884413165996,39552.39133368892
738,-7815.900272638598,39484.92060256459
739,-5765.419208182522,40309.47233108896
740,-7800.184977408498,38413.76621432657
741,-9025.156973969082,44402.02898750541
742,-5462.201490022808,44402.02898750541
743,-5979.1706586508835,44030.33104503054
744,-2139.7929648848854,46782.972180609635
745,-7334.674037938638,47293.04701455036
746,-6662.217963169561,44030.33104503054
747,-7080.340638695465,45566.41656063492
748,-5461.3061789291705,45566.41656063492
749,-2850.1146161823394,45566.41656063492
750,-5240.534153638006,45320.789312087516
751,-5123.243098067056,45320.789312087516
752,-6159.296654198876,42785.39977610964
753,-5069.319817901325,47228.25324575754
754,-4955.901522097646,48155.07832009335
755,-3769.940937036362,48155.07832009335
756,-7438.66489791152,48155.07832009335
757,-5982.8001466012465,48155.07832009335
758,-2075.7281800086353,48155.07832009335
759,-4048.7641555995833,48155.07832009335
760,-6063.909441327716,44386.1703297721
761,-5970.500257264248,45483.20770157266
762,-7128.170075216021,45680.337817531145
763,-5796.397235388705,43972.7486737946
764,-6217.403655462633,44660.502728384155
765,-7404.455644055325,37930.237513325876
766,-6798.665454858023,40012.773686238805
767,-9212.145346978796,31856.84306195518
768,-8813.082328187675,33264.38573231227
769,-7569.155978103131,38326.386267716356
770,-4472.228182979006,38669.78950132332
771,-8899.419233456305,32348.12290557746
772,-8552.632944809897,37177.27714888091
773,-7960.624102651632,42235.548716253434
774,-8330.544211967446,42235.548716253434
775,-6911.89097205979,34868.685935414665
776,-7581.45502168815,34868.685935414665
777,-7318.620904500962,34819.092228893634
778,-5710.023327986123,38440.83415936359
779,-7697.788187977265,37347.22577299867
780,-6992.027432350612,38131.86277112542
781,-6698.64235357914,37529.802786142085
782,-7729.249754342945,39789.23102870684
783,-6586.094071648516,44548.620601600254
784,-9079.907529681303,40408.73276832034
785,-8111.030505969235,42025.08744456334
786,-8954.202970175247,43104.388272115815
787,-7618.483098511514,43104.388272115815
788,-6982.761035828063,48799.969651433756
789,-6292.817435519638,44808.46806793159
790,-6905.743273182881,45221.22709400743
791,-6830.787455400537,50767.81554094269
792,-7418.59081358662,46514.743408145834
793,-5960.671859817584,48822.922072139845
794,-4037.557012239511,49747.27378047411
795,-2891.506788423815,49747.27378047411
796,-7305.929488027897,50680.54352701043
797,-7150.563337108998,42502.207640593435
798,-6606.397302983105,42502.207640593435
799,-6067.751260790047,42585.72848935744
800,-5934.726259851832,42787.90600819239
801,-3157.2093560007434,48749.24325141664
802,-6865.315945071086,49671.69353726855
803,-5581.716533352863,44445.29801321348
804,-6951.886206149194,44445.29801321348
805,-5097.040488550537,44445.29801321348
806,-4737.421149804659,44532.122633006664
807,-4898.084026142057,48544.57557011252
808,-6428.315224844641,44532.122633006664
809,-6843.152494080921,49152.805931505216
810,-3670.2932659683906,47155.88161825518
811,-7251.177020981745,45546.687874146264
812,-5915.431863968735,48977.53232437214
813,-6955.360377496706,42901.67177866496
814,-8039.485681693567,42901.67177866496
815,-6959.517173003567,50520.5314281839
816,-5035.716747792679,50346.84402765306
817,-4639.946699551749,52862.96759212406
818,-7684.668010933221,52862.96759212406
819,-5137.023249176869,55152.94763958312
820,-4253.373143467579,55152.94763958312
821,-4892.673587409679,55152.94763958312
822,-7007.045635508583,55152.94763958312
823,-4541.934945136998,55086.7317840128
824,-4856.331476736939,55086.7317840128
825,-2628.4943093293346,55086.7317840128
826,-5501.7361012956535,55086.7317840128
827,-6502.956970794166,54202.40813180523
828,-3401.2984086506917,54202.40813180523
829,-5390.247011942582,54202.40813180523
830,-5843.368641017608,54317.38812225899
831,-4460.906760362552,53700.74181064924
832,-6272.717689975066,50180.68835233855
833,-4796.494059268237,50180.68835233855
834,-7280.159100347618,50180.68835233855
835,-6222.020484545572,54535.524404006814
836,-6192.599473866814,50781.73430416365
837,-5835.313798860181,48148.38754190134
838,-3387.426887444875,50246.99730751188
839,-5632.6210015643155,48132.35399261107
840,-5004.562417072491,50934.08696879488
841,-6075.783123786986,45121.831620778525
842,-6716.743794106574,43111.46685999218
843,-5488.26928158815,45497.399433158316
844,-6809.455629883944,45497.399433158316
845,-5982.1785432792085,45497.399433158316
846,-5796.388068096786,45497.399433158316
847,-6697.199152877371,45343.81261632002
848,-5299.687137026573,46532.73112006622
849,-6649.077466712391,42424.94596149334
850,-7596.445945938879,48878.51951613076
851,-5639.515998497623,48878.51951613076
852,-8932.871622815692,47003.74792894687
853,-9548.972257156012,35003.77428439878
854,-9548.972257156012,35003.77428439878
855,-8303.299764247844,35003.77428439878
856,-7653.237196425025,35694.97873265826
857,-6676.054231906277,36423.093127129905
858,-8141.725413521811,39147.848226281196
859,-6007.8518830480825,39580.1237967273
860,-8072.886154784556,39580.1237967273
861,-6617.036456580826,45074.51171550343
862,-5706.097356537872,46978.63270744902
863,-5929.1645517094175,51365.59736313218
864,-7968.454289066253,47117.45159661451
865,-8375.71633704891,47117.45159661451
866,-8989.874068202342,41871.25244858727
867,-7505.106596154531,46569.626573660535
868,-5063.018795735359,47821.057168809064
869,-5489.474580767061,47821.057168809064
870,-6542.835899750136,47821.057168809064
871,-7008.737099931414,50237.55577413858
872,-8903.007821481617,47604.00309738866
873,-8048.3163023808365,47604.00309738866
874,-8895.057188318084,47604.00309738866
875,-9593.340171993816,30566.982800618407
876,-9558.956844495295,34005.315550470485
877,-8242.160768605065,35143.94667440239
878,-9559.083207519634,33992.679248036635
879,-9502.999143638614,39601.08563613855
880,-8043.4986900926,39601.08563613855
881,-6580.855834566533,41262.52446885209
882,-5726.403909755818,39777.56251060817
883,-5557.868510228462,48893.25635538272
884,-6063.400863367399,43828.424892785944
885,-4218.436533437939,45446.525358362655
886,-5898.228679385385,45446.525358362655
887,-4876.019132535042,51178.012701727865
888,-7092.810011822581,49679.306166172646
889,-5866.958622374126,49679.306166172646
890,-5710.963533605605,49679.306166172646
891,-4164.4257262239935,48450.856786799864
892,-2945.700015509483,49436.43768377979
893,-4987.871157280467,52508.69021042193
894,-4732.81576963246,52508.69021042193
895,-5841.97277672427,50944.683861258134
896,-7729.813377184568,49075.23091566453
897,-6339.41439786584,49075.23091566453
898,-6541.261483339916,51385.731978602744
899,-3956.6821587272625,51385.731978602744
900,-7841.955515893854,55417.33743449528
901,-8508.245643013697,45940.029784965445
902,-7380.242869425204,46153.11059760516
903,-4799.38106299669,46153.11059760516
904,-5890.668281294379,46153.11059760516
905,-8796.183942724876,46153.11059760516
906,-6582.579889329072,43165.10509495945
907,-6874.414247965032,40318.20376611963
908,-7205.651547156494,42598.280909478315
909,-3964.588603966842,42598.280909478315
910,-6716.782769497862,42598.280909478315
911,-5891.583735295826,42541.94515639279
912,-3871.276765841852,48177.79780457122
913,-5849.3592468723145,50591.28643988506
914,-5389.679816268903,50591.28643988506
915,-2663.9874278440852,48938.08454054906
916,-6487.994149464969,46102.620059536675
917,-5402.756939186207,46102.620059536675
918,-7730.93072782041,45444.18618247309
919,-5593.361863363261,45444.18618247309
920,-6375.85858136352,46498.37629806065
921,-4457.854989458756,55161.40990003579
922,-6972.072551687758,55161.40990003579
923,-6493.931946941998,51472.24358333973
924,-5256.78491809017,53503.24049446866
925,-5549.116541897119,51472.24358333973
926,-7214.101018043335,44456.68472780961
927,-5979.7055595179545,44456.68472780961
928,-2029.3300430208014,52082.79183975009
929,-4846.3585628826295,46392.07787808099
930,-4958.255244108178,46813.65071795823
931,-6565.613433798603,43331.77657611395
932,-3178.7606422726226,44307.3297925008
933,-6478.110699031616,43331.77657611395
934,-5831.858044398246,48595.88345154391
935,-5799.195759270587,50083.20536515694
936,-6417.009730690455,47361.474082160465
937,-6404.065774664644,42492.316798727945
938,-6488.544386346638,42492.316798727945
939,-7073.576042343545,45366.740158625325
940,-6970.315354984291,45366.740158625325
941,-7571.563529154925,37458.567597350426
942,-5716.363594731922,37470.17287715716
943,-4390.503410461293,41230.77613502397
944,-6276.4014342356495,41230.77613502397
945,-4797.08952053818,41716.61878181464
946,-6059.948362420105,41716.61878181464
947,-6921.1899621218445,46486.35504936019
948,-7571.339621957121,43898.353405693655
949,-7164.182356454614,40004.05832692532
950,-7282.555574910749,39699.57478430221
951,-6086.606969028355,40685.31590638237
952,-8173.394688734273,43909.833096559836
953,-7472.549520886707,38112.6720393386
954,-7028.405286675021,39486.73744478423
955,-4305.035467794748,43081.913115562005
956,-4584.718224690163,43081.913115562005
957,-5367.890700096975,46701.84401138387
958,-6628.821832180571,45803.38247292234
959,-5569.88196975204,45991.93146927023
960,-1588.6122518801453,45991.93146927023
961,-5681.55764153881,46422.62924480251
962,-6809.720670005698,47065.72086425413
963,-8151.036866685483,45672.406166099245
964,-7336.1036627687445,45672.406166099245
965,-5811.070365755935,45672.406166099245
966,-5888.593389555663,46646.71094869295
967,-4665.875341329864,46101.697047160094
968,-7653.032865017314,46101.697047160094
969,-6937.121286884591,39101.071020943695
970,-8677.826273351402,44805.68824575171
971,-8043.498373460837,45200.925736775665
972,-6723.989378360895,46677.39844942802
973,-6056.344449521612,46677.39844942802
974,-6963.956320754985,46677.39844942802
975,-6327.53044170714,44192.969371805535
976,-5469.6101979420555,45923.04639722953
977,-5901.102129498061,49213.337953456474
978,-5906.948035186783,49232.356958113465
979,-5347.457265917462,51518.675968950796
980,-5088.656904749615,51518.675968950796
981,-3862.306888691311,51518.675968950796
982,-4060.7975079720372,50141.79818359971
983,-6896.15416557425,46736.94003654756
984,-8396.589079609315,46252.25715922399
985,-8873.091480345787,46453.950312051995
986,-8456.6331723508,46453.950312051995
987,-9596.780189057934,30222.981094206614
988,-9699.289867115542,19972.013288445785
989,-8675.663508933207,31844.99096157976
990,-8920.6259695687,31400.889561895714
991,-8333.736518183268,40375.15599320665
992,-7990.374268619481,40375.15599320665
993,-7355.21914167888,40375.15599320665
994,-8727.096156878428,39269.44170749237
995,-8573.413221060684,39269.44170749237
996,-7210.597928935583,39269.44170749237
997,-5583.780272188002,44602.34222332226
998,-7789.253419784521,39139.065171952054
999,-7056.932507983334,41316.19428941614
