Generaci�n,Fitness Promedio,Fitness M�ximo
727,-3754.1944014191504,57239.86834005056
728,-4195.428339698205,55512.36271015618
729,-5561.132482243525,55566.508193897265
730,-4962.182117460286,55050.57457864017
731,-4946.224598647432,53706.68040799426
732,-4493.738854908322,57127.13566786015
733,-5190.570412795994,56156.54193965767
734,-2619.1772451847187,56189.641540962
735,-4523.979095160928,56189.641540962
736,-4596.73989174486,57953.8973247754
737,-3878.291437126498,58578.0233655325
738,-5617.083534556713,59018.0233655325
739,-4477.889198387053,59018.0233655325
740,-4493.094127769196,59293.05507364393
741,-6634.089693384534,59293.05507364393
742,-6124.9983714503,56022.59801697642
743,-5946.343677729993,56022.59801697642
744,-5081.1953468332895,56022.59801697642
745,-6947.660554123717,55080.80088005964
746,-4934.183636995492,58891.91199117075
747,-5911.881289490715,59499.752351111296
748,-5842.121125289738,59499.752351111296
749,-4648.8777413105345,59499.752351111296
750,-4649.711920770548,59499.752351111296
751,-4701.2550840297,59756.78483943308
752,-6277.855292690646,59516.68915005345
753,-5882.342857521697,59431.504789775885
754,-5313.304761853539,59254.44217713043
755,-3752.901136782186,59144.73833541945
756,-3582.1613718104873,59144.73833541945
757,-1642.924098496351,59144.73833541945
758,-2925.1811922746406,59144.73833541945
759,-6045.083317961687,62292.75974424922
760,-4887.684150867051,62292.75974424922
761,-5767.676420687039,62292.75974424922
762,-4155.223924660305,62443.12048049776
763,-4733.23875173402,62443.12048049776
764,-5997.822775489048,57426.3026836783
765,-3309.5159185611383,57426.3026836783
766,-4534.90776836187,57066.3026836783
767,-6445.053639173109,57066.3026836783
768,-5326.076983838194,60777.05537185034
769,-3498.5390904494534,60777.05537185034
770,-6086.9634667067,60777.05537185034
771,-4961.869178313249,60035.98827884394
772,-4938.817812820368,55827.659363793915
773,-5515.738806092319,55568.18044044298
774,-5355.106219497846,52187.36903609686
775,-5355.707556202822,55257.00464600606
776,-4963.554299887786,58884.924744195334
777,-5235.296172913721,61118.62904829528
778,-5163.206324433727,61118.62904829528
779,-6055.828414880678,61118.62904829528
780,-7742.113534443816,61118.62904829528
781,-6048.2585573189535,61118.62904829528
782,-5364.391244343069,61118.62904829528
783,-4548.82430593695,58756.08871074204
784,-2665.691763044072,59599.228810157314
785,-3011.4241842641936,59799.053025803965
786,-2730.1257749323795,60079.14692849083
787,-6527.542547772063,60053.332612327154
788,-4797.233308318619,60053.332612327154
789,-6608.360853272156,61075.05851220909
790,-4076.3564265924188,57625.06988533244
791,-5300.569965971287,57628.82514108899
792,-2046.4794088326585,57586.59654398636
793,-3860.65009009358,57586.59654398636
794,-5184.110406990354,58928.29359629243
795,-4502.195714604469,59013.044180327655
796,-3066.5921183100363,59312.01899705376
797,-4191.430499352995,59312.01899705376
798,-4479.195208739531,59312.01899705376
799,-5256.939645621809,58317.387573361804
800,-4726.638519894512,58317.387573361804
801,-4453.891243950564,58317.387573361804
802,-5641.257012208054,58317.387573361804
803,-4855.039525730835,59205.29994110575
804,-4339.327711100673,59205.29994110575
805,-5529.264677624959,59205.29994110575
806,-4775.731100530864,56000.11186032327
807,-4764.426530953902,57651.05926343388
808,-4127.311697511129,57945.38450141755
809,-3481.3726381907195,57600.430293784106
810,-3573.6522906773134,57600.430293784106
811,-4398.71307346587,59037.74220552273
812,-4700.414265183276,59666.400216706665
813,-5282.185957873514,58864.08121349289
814,-3860.872544308803,60787.898623711604
815,-5495.898413544402,57318.63517135272
816,-6171.71348983838,60279.08165067525
817,-5283.924950417535,61642.470455709314
818,-5101.798834978666,61642.470455709314
819,-5839.884166758888,57594.023686403525
820,-5162.323637715953,57670.699913273056
821,-3174.72512798788,57670.699913273056
822,-4465.82496421134,57670.699913273056
823,-4625.097624960377,57670.699913273056
824,-4932.210712334323,56510.33849061153
825,-5222.907899338936,56510.33849061153
826,-5784.437584600537,55767.78545093336
827,-6421.923695628922,54187.781730331786
828,-5763.47315994185,55454.86851925488
829,-5653.619733794779,55454.86851925488
830,-6009.00864082079,56162.84133390184
831,-4692.457865173022,58643.46207338234
832,-5131.642088666871,58643.46207338234
833,-5961.4987264483625,54622.83839897705
834,-6108.595087838583,53151.717535811775
835,-5146.119748888115,51211.01123630392
836,-6084.874259631919,54270.73363006818
837,-3984.5009177833967,55042.902018206645
838,-4510.3614335239445,56070.58775735688
839,-3555.1448130891627,60983.5471790972
840,-4770.319320778136,58314.41051798542
841,-3661.536776519733,58283.24680128186
842,-4761.928604119431,58283.24680128186
843,-2206.864217634959,58283.24680128186
844,-3100.2037623174324,58986.302994760954
845,-3915.7386098175125,57983.374660342095
846,-4793.366074374829,58469.421841515796
847,-6194.649311876657,58469.421841515796
848,-2474.390159975967,58469.421841515796
849,-4290.7868530735495,58469.421841515796
850,-3897.9012307711405,59348.73187306599
851,-4752.892953360738,58469.421841515796
852,-5943.069720932476,59509.955425571505
853,-7729.956483270988,55225.527748580666
854,-6278.7609675128015,54569.2089503375
855,-4798.646726966992,59437.7211661163
856,-5886.183585165706,59437.7211661163
857,-4182.613184512236,59437.7211661163
858,-4898.425438700828,59437.7211661163
859,-5324.46204136398,56399.72771274361
860,-4556.432376288454,53897.312810578485
861,-5399.798934411063,53897.312810578485
862,-4291.690069552677,55829.732980578876
863,-6393.868646425785,54851.63228835013
864,-4688.822042967584,59452.42625512633
865,-5879.736371205069,59452.42625512633
866,-1611.8264281204054,59452.42625512633
867,-4109.092500178262,59645.67627781287
868,-5614.1586922907,59980.12943410281
869,-4730.260995798449,59885.47849319682
870,-4829.721475364284,60307.19164646383
871,-5619.890084095126,60348.17603059911
872,-4576.155723231175,60151.262267172664
873,-7059.619831264861,56650.51001790704
874,-5428.892478553767,56650.51001790704
875,-5543.180405940439,56590.37265002719
876,-6879.647484679783,56138.26745499846
877,-6341.63657092962,55872.704068463616
878,-6978.00974572338,56120.72304783815
879,-6258.563941636011,56248.83199551375
880,-4603.622024867941,55240.82590839933
881,-3775.2214099819876,57283.70609508737
882,-5360.830016644904,55240.82590839933
883,-4651.075102662595,58589.22134872312
884,-3737.656863941893,58877.74000953934
885,-5101.355304497651,58476.68219481093
886,-2592.3109400854837,58476.68219481093
887,-4148.94234395616,57315.924078094526
888,-2881.2028023323046,58245.1443408608
889,-5060.943406048889,58245.1443408608
890,-2819.0020854323075,58131.89410950898
891,-3839.721757351415,58684.18575813703
892,-4361.4273483356965,60150.423936646075
893,-3951.830605857704,60150.423936646075
894,-2944.8492263840726,59884.827309005545
895,-4489.081590428815,60071.17917977557
896,-2722.62155122241,60071.17917977557
897,-3528.835257953238,60071.17917977557
898,-5633.312651557278,60071.17917977557
899,-5918.703767702694,60071.17917977557
900,-5031.261873806904,60071.17917977557
901,-5897.525741417382,52446.0229394338
902,-6223.185105603844,52446.0229394338
903,-6064.353314399271,52233.497124144844
904,-6917.145048056665,52632.07245355738
905,-5718.5163961245,57276.96226113025
906,-4538.476094811013,54171.875085261665
907,-5885.677509726347,54171.875085261665
908,-5571.740430870396,54171.875085261665
909,-4769.821790768351,54171.875085261665
910,-6622.657905667871,54364.69224738625
911,-7118.632081215818,52852.606999021074
912,-7326.27358191242,53674.46765664731
913,-6596.063782797811,53674.46765664731
914,-5934.191642799067,54180.05143725191
915,-5619.713265741714,53906.460044149935
916,-7747.37384496017,47635.44103957659
917,-5799.908229394782,47635.44103957659
918,-6793.105330250463,47635.44103957659
919,-5489.685744367633,48916.423317809
920,-4491.4692704516965,50960.4213825101
921,-5321.4780024480015,50449.48418744276
922,-7145.273440951228,52917.28594251544
923,-6767.651632819307,51842.03975477148
924,-6680.584112166684,51842.03975477148
925,-6664.368884335365,51842.03975477148
926,-7159.684431940696,54411.21402902749
927,-5494.505499446783,50449.48418744276
928,-7381.909389389707,50470.974408213726
929,-5675.979172999423,52856.90676126524
930,-5478.876830256999,52856.90676126524
931,-5820.289983441967,52822.86362840078
932,-6025.35461879861,52239.82756886528
933,-5995.788739834716,55986.61183589153
934,-6417.973919389384,55986.61183589153
935,-5965.509299207935,53065.89473241297
936,-8083.734172746795,50403.369624174586
937,-6155.910229799949,54371.50500543815
938,-6878.092531204709,53108.346596488635
939,-5255.96888321074,53108.346596488635
940,-4408.707108692042,55048.75884719824
941,-4615.149614458295,51072.544403147804
942,-5462.374456362779,51072.544403147804
943,-4274.565769743159,49122.059192016684
944,-6802.909029676336,49351.84361669403
945,-5541.086697069554,50248.789903312776
946,-5860.992040918855,50248.789903312776
947,-4147.980005401425,50399.559062284934
948,-5628.071147802025,54393.87262823304
949,-5124.640998946768,50123.81991514464
950,-5717.070591365469,50426.22484466525
951,-5447.505811225904,53367.596213910416
952,-5526.948808572464,53367.596213910416
953,-6627.365401124878,49919.16677527868
954,-5297.630307590591,50557.50993856199
955,-3932.2405502942656,54553.540305627634
956,-4166.077903125883,50246.95844304407
957,-5560.190132693528,53079.81580610845
958,-5843.158186183234,50115.59623640877
959,-7548.4821689775035,50913.517193334905
960,-6487.068796273322,53441.580566584984
961,-4477.198971308621,59880.06436768909
962,-5237.958788792759,59388.92049742366
963,-3237.4327205826457,54892.299179391004
964,-5109.447758871591,59294.25877729616
965,-4645.5693610266835,54411.22512794487
966,-7116.797602445396,52109.901957178205
967,-7337.23125576086,54467.24083535535
968,-7778.427873671122,51705.9106888128
969,-7243.280630090725,51705.9106888128
970,-6053.88228360284,52375.646226130404
971,-5591.519724676137,55105.316256896775
972,-4902.865074015895,55824.75941788375
973,-4028.494738454697,59597.22570254311
974,-5507.445654096185,59597.22570254311
975,-5042.856365390309,55223.41642359783
976,-4974.758918299893,59510.83322814172
977,-5116.108326066009,59622.033121414584
978,-4965.027209107648,59622.033121414584
979,-3688.981680980875,60224.21155925884
980,-1571.1430388439974,61269.560884310886
981,-4965.0958724775655,62590.12726241237
982,-5551.672990370022,59259.44669268947
983,-2352.9788334992845,59259.44669268947
984,-4255.3884236258,56963.002527231445
985,-4089.516340371739,57280.33315479392
986,-5667.557238777357,59836.97983769069
987,-4105.500618950319,56920.374286388105
988,-4474.00374984416,56920.374286388105
989,-5314.9604951307865,57146.605711211596
990,-4560.780259174865,56920.374286388105
991,-4325.415241269772,56933.20273133264
992,-3230.898601305965,56933.20273133264
993,-1889.7721624544665,57752.86774644551
994,-4418.87512778139,57936.95898329081
995,-2364.891760796919,59197.04259731316
996,-3849.9976626267753,59361.3534819785
997,-4130.540872498255,59197.04259731316
998,-4614.169437768649,59197.04259731316
999,-5194.631756009099,59197.04259731316
