Generaci�n,Fitness Promedio,Fitness M�ximo
774,41001.857693552316,68226.78264385957
775,38983.88155040366,68226.78264385957
776,36308.65281753768,68226.78264385957
777,36186.704114205066,68226.78264385957
778,34836.668228091876,68226.78264385957
779,38156.4470032752,68226.78264385957
780,36156.99096350425,68226.78264385957
781,30833.062427934554,68226.78264385957
782,38815.76379678369,68226.78264385957
783,37031.36575380841,68226.78264385957
784,36150.45871852802,68226.78264385957
785,40620.44407270165,68226.78264385957
786,35855.027248491264,68226.78264385957
787,41424.6742365956,68226.78264385957
788,34236.002867237745,68226.78264385957
789,42047.01698897022,68226.78264385957
790,36524.39609732568,68226.78264385957
791,38221.93254992244,68226.78264385957
792,35475.4730815481,68226.78264385957
793,39630.064426222,68226.78264385957
794,37058.52998668807,68226.78264385957
795,34145.77564350631,68226.78264385957
796,33101.545281416926,68226.78264385957
797,33883.90529027842,68226.78264385957
798,38761.25940553743,68226.78264385957
799,36832.17478693397,68226.78264385957
800,35796.69716579567,68226.78264385957
801,33246.010606002885,68226.78264385957
802,32050.725419208935,68226.78264385957
803,37166.26910970398,68226.78264385957
804,32305.380528550657,68226.78264385957
805,33679.80637049864,68226.78264385957
806,35179.509973675136,68226.78264385957
807,33672.21593497814,68226.78264385957
808,33835.283862708886,68226.78264385957
809,36857.550559807045,68226.78264385957
810,32669.474103376393,68226.78264385957
811,35941.5917889227,68226.78264385957
812,33109.59388693666,68226.78264385957
813,36886.497534120026,68276.54411448064
814,32614.981722162418,68276.54411448064
815,33001.31451539863,68276.54411448064
816,35413.50596650203,68276.54411448064
817,35451.533017869435,68276.54411448064
818,35412.96326616719,68276.54411448064
819,36483.21139855753,68276.54411448064
820,37886.03052533691,68276.54411448064
821,32615.39926605972,68276.54411448064
822,35503.187543998436,68276.54411448064
823,34603.373853757344,68276.54411448064
824,38685.71861057574,68276.54411448064
825,34193.35145043693,68276.54411448064
826,32449.973079165626,68276.54411448064
827,33061.62514755525,68276.54411448064
828,37968.577600114375,68276.54411448064
829,39071.42817702076,68276.54411448064
830,36999.29517914239,68276.54411448064
831,36175.04461394834,70075.07614831993
832,38655.20285404455,70075.07614831993
833,38309.02530835362,70075.07614831993
834,35721.19143567127,70075.07614831993
835,39753.42292501745,70075.07614831993
836,35405.18641602898,70075.07614831993
837,37070.4885193141,70075.07614831993
838,37261.69917001515,70075.07614831993
839,39905.79997478378,70075.07614831993
840,32270.158294515724,70075.07614831993
841,33981.15738780956,70075.07614831993
842,30267.968793915898,70075.07614831993
843,37179.428189565886,70075.07614831993
844,37075.87563990973,70075.07614831993
845,30474.340747882376,70075.07614831993
846,37189.197013481935,70075.07614831993
847,34673.41528791819,70075.07614831993
848,39590.92447169972,70075.07614831993
849,33610.15056680322,70075.07614831993
850,33349.955952734475,70075.07614831993
851,40414.32876340627,70075.07614831993
852,37745.54520208706,70075.07614831993
853,30958.67045669579,70075.07614831993
854,37401.46982947231,70075.07614831993
855,33432.48360211271,70075.07614831993
856,39738.12105827199,70075.07614831993
857,31673.49998165125,70075.07614831993
858,39499.856334710246,70075.07614831993
859,39951.48225944652,70075.07614831993
860,31543.48541973795,70075.07614831993
861,31149.72215290092,70075.07614831993
862,35665.6890786155,70075.07614831993
863,39183.461765107815,70075.07614831993
864,36431.939439323774,70075.07614831993
865,37828.83886136271,70075.07614831993
866,36406.241233439796,70075.07614831993
867,34860.46629595647,70075.07614831993
868,35697.34971995846,70075.07614831993
869,38096.6113614169,70075.07614831993
870,32165.107245549938,70075.07614831993
871,35737.20486161862,70075.07614831993
872,36916.72944181503,70075.07614831993
873,33328.29703414625,70075.07614831993
874,37661.8694116801,70075.07614831993
875,38408.61287444792,70075.07614831993
876,33767.408869164756,70075.07614831993
877,32270.03787554746,70075.07614831993
878,32480.54950425577,70075.07614831993
879,30423.851971547167,70075.07614831993
880,38923.03071756254,70075.07614831993
881,37281.064565669054,70075.07614831993
882,40392.220048492134,70075.07614831993
883,38180.59785938005,70075.07614831993
884,34709.14710201933,70075.07614831993
885,32684.83926817836,70075.07614831993
886,36729.88276610071,70075.07614831993
887,40259.873056292454,70075.07614831993
888,38579.53439496399,70075.07614831993
889,33631.37434124893,70075.07614831993
890,36434.78562002187,70075.07614831993
891,35021.606965661595,70075.07614831993
892,30621.138758512014,70075.07614831993
893,38931.08567710698,70075.07614831993
894,33590.57742471253,70075.07614831993
895,34305.82926636821,70075.07614831993
896,36718.72799886045,70075.07614831993
897,33132.37690257085,70075.07614831993
898,35785.6734015252,70075.07614831993
899,35133.18817256731,70075.07614831993
900,37989.475583908046,70075.07614831993
901,37153.01562403744,70075.07614831993
902,31548.020874877566,70075.07614831993
903,35379.526826201196,70075.07614831993
904,33385.73934570421,70075.07614831993
905,41304.068904247535,70075.07614831993
906,39018.07487304379,70075.07614831993
907,35454.042367058035,70075.07614831993
908,34918.143120919616,70075.07614831993
909,35874.66126339235,70075.07614831993
910,33957.59664966413,70075.07614831993
911,32958.62666904847,70285.53860212918
912,33001.500474769,70285.53860212918
913,38198.488259478225,70285.53860212918
914,27050.545932307985,70285.53860212918
915,41232.6149224666,70285.53860212918
916,38606.957984078945,70285.53860212918
917,34975.15320970119,70285.53860212918
918,36980.222939442974,70285.53860212918
919,37381.723438134686,70285.53860212918
920,38161.972105585664,70285.53860212918
921,32546.493704076318,70285.53860212918
922,32012.71018712714,70285.53860212918
923,39363.823081461545,70285.53860212918
924,41418.86801559741,70285.53860212918
925,35616.86859904775,70285.53860212918
926,40949.714716872026,70285.53860212918
927,39742.69836875588,70285.53860212918
928,34190.21094166361,70285.53860212918
929,31048.985294408027,70285.53860212918
930,33098.34419596958,70285.53860212918
931,42022.547624434104,70285.53860212918
932,38212.1701820536,70285.53860212918
933,36236.4951526624,70285.53860212918
934,40592.761697578266,70285.53860212918
935,37853.0464999648,70285.53860212918
936,39163.170653959525,70285.53860212918
937,38281.139869509476,70285.53860212918
938,38333.09592846937,70285.53860212918
939,38703.553592944576,70285.53860212918
940,33638.551753589025,70285.53860212918
941,36799.84028821939,70285.53860212918
942,32399.66530510748,70285.53860212918
943,41163.41868514999,70285.53860212918
944,40013.01185233581,70285.53860212918
945,33194.67423749943,70285.53860212918
946,35616.92493464656,70285.53860212918
947,39701.390607663016,70285.53860212918
948,36415.27107304918,70285.53860212918
949,37797.41864539468,70285.53860212918
950,34060.12532925776,70285.53860212918
951,36602.86380640342,70285.53860212918
952,39588.52111302646,70285.53860212918
953,33366.66886555913,70285.53860212918
954,39286.33722110552,70285.53860212918
955,38396.7803403376,70285.53860212918
956,36675.37198241091,70285.53860212918
957,35461.801462833035,70285.53860212918
958,35909.35531201514,70285.53860212918
959,36834.12250630464,70285.53860212918
960,35240.23196092139,70285.53860212918
961,42973.9558904388,70285.53860212918
962,36747.141322062016,70285.53860212918
963,40724.50377796049,70285.53860212918
964,32491.992175600106,70285.53860212918
965,35620.51214654988,70285.53860212918
966,41233.49172653088,70285.53860212918
967,39413.20224029598,70285.53860212918
968,31717.299884824817,70285.53862183084
969,37399.551109774744,70285.53862183084
970,37015.91531313327,70285.53862183084
971,35552.03277605284,70285.53862183084
972,36911.13246851735,70285.53862183084
973,37945.65396356518,70285.53862183084
974,40353.8787589277,70285.53862183084
975,37442.39304126081,70285.53862183084
976,42460.33930796944,70285.53862183084
977,38848.82325127267,70285.53862183084
978,38411.32099639289,70285.53862183084
979,31502.155839481456,70285.53862183084
980,39356.42112378204,70285.53862183084
981,37793.61636855937,70285.53862183084
982,36443.88860231853,70285.53862183084
983,36295.57953296319,70285.53862183084
984,36842.23027444265,70285.53862183084
985,38985.40106395646,70285.53862183084
986,38268.24755170874,70285.53862183084
987,38265.12319032094,70285.53862183084
988,36824.20029568583,70285.53862183084
989,33629.1526104483,70285.53862183084
990,36688.23854970429,70285.53862183084
991,33942.42222247689,70285.53862183084
992,37672.24790088842,70285.53862183084
993,36996.400250057435,70285.53862183084
994,35782.06378335596,70285.53862183084
995,39030.58830288124,70285.53862183084
996,34232.8545980337,70285.53862183084
997,34567.61698149106,70285.53862183084
998,37613.664917202565,70285.53862183084
999,39865.74764017282,70285.53862183084
